2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.1129989058603164,0.1264808191886269,0.12287937368251475,0.09220484775420743,0.07834195714472529,0.09694429748231048,0.08801141636972255,0.0753231214531357,0.09677125611503355,0.07316840689488355,0.08720297233396701,0.06567944247100327,0.07591142074002354,0.08493893218140451
