2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.17702880485223885,0.14533627472627708,0.08674470592810467,0.10133377798049094,0.08214353225084028,0.08586018170508222,0.08976959164812015,0.09538231657546982,0.0923459361094998,0.09366998246495235,0.09921524407919474,0.09617556598513415,0.09048069140818044,0.09626899581547516
