2,3,4,5,6,7,8,9,10,11
0.22117632949165172,0.23815167786950725,0.15751873267331692,0.16192787508757045,0.14609865875202985,0.14661878415195784,0.13089847058015167,0.12953243961095703,0.09637848531881611,0.09655421113508823
0.22166810412316032,0.23790556772211935,0.15608725844766905,0.16087036395345228,0.1441432791814582,0.144311159196356,0.1445724663469161,0.13072265461082577,0.1297712111543288,0.12998906586687378
0.21963564470957436,0.2356265431545138,0.15944048212274098,0.15904542219152784,0.14262178721943256,0.14360456539025018,0.1290382415454814,0.12777805318190313,0.1276778244965159,0.1280457115965423
0.2199462849502715,0.23732097814441536,0.16015380855576375,0.16099295141113543,0.14379683906793758,0.14456710980677354,0.13058120287267316,0.12869937458962635,0.11599371462913816,0.11582121322918199
0.2200645084367731,0.236663763596469,0.15754246031606184,0.14055324783308826,0.14346202612182155,0.14488178996492412,0.12872252456944724,0.128332294842727,0.09562942874022572,0.09600606205138512
0.21950755349756718,0.2354822916716504,0.15582498486286736,0.15980598901187879,0.14381541906739775,0.14442926735207995,0.12976666116565166,0.1283295245995407,0.11659786020087087,0.09614909583163428
0.21846420368127364,0.2368201082448395,0.15705941282415328,0.15907174043592623,0.14293079435226286,0.1433965638513685,0.1447161222534725,0.13052964031598044,0.12900164209798895,0.11697143465530596
0.2215254993277756,0.23716421548478303,0.1560626962432879,0.1585339923098979,0.15533055647227545,0.1450608500820409,0.1298256121242019,0.1300111840733803,0.12928511495632186,0.11567139771792471
0.21867916734034915,0.23508110377714592,0.15622603610248278,0.15836689962230466,0.14276508070022914,0.14352975449964664,0.12686527697934083,0.12823128670845746,0.1274545219654746,0.09478489020478426
0.2196795444000998,0.2358719554876342,0.1545953995008698,0.15280926098581094,0.1445244135255597,0.14413679937613744,0.12719628241454042,0.12799021673660932,0.127249972520067,0.1210103201658736
