2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.21013108107082476,0.23786689394423075,0.21556564858643104,0.18355135622946672,0.1813782734713476,0.1553765102140982,0.08782867131424893,0.08810788185601637,0.09005120381424238,0.08780809841806095,0.08862780308178098,0.08156388747662169,0.08681109433153505,0.08051495148991608,0.08147516162549363,0.0743516806742942,0.07755840791222611,0.07313923140582825,0.0759388400742213,0.06878988715424932,0.07129796349947394,0.07583342481363937,0.06791945540506147
0.20980837082818285,0.2365363207988867,0.21453414889594305,0.1826223296369186,0.18101570364113703,0.15416864319115908,0.11055262197097697,0.09031711483663546,0.09999508590890654,0.15328475600356123,0.08569552698394911,0.09146817861977348,0.08121090453348717,0.07936141667501902,0.07702683338966983,0.07702922406570438,0.07386798131536752,0.0726519647759728,0.07413029023040663,0.07087311253789412,0.0687096709368223,0.06758209192840058,0.07102388539727172
0.21010242648661206,0.2370213625868524,0.21583818890452885,0.17925935892738712,0.18246966262883993,0.15580413524109146,0.1553158157092002,0.15373445636588456,0.08182649744463893,0.08232183419530922,0.07957309361822652,0.07885469725140318,0.08076392150662064,0.08392593328758412,0.08314632544625035,0.07808247856411554,0.07132044096746645,0.07713799511309492,0.07102188798067953,0.06883589368744045,0.06053276612734122,0.07030063723259627,0.0675348220170758
0.21208735645781043,0.23876871737320993,0.21534064437252692,0.18228268996046704,0.18023382562202805,0.1710330873305827,0.08753091746568108,0.08504233419219089,0.08371229424411149,0.14972961909194027,0.08736927397692464,0.08304963334797034,0.08052781565860145,0.08552379918960402,0.08081301083957308,0.07299140287139798,0.06928096209447092,0.06633605276857442,0.06799331957631155,0.07929796944078474,0.06791117028122404,0.07247287896605321,0.0700480155445129
0.21155285431468168,0.23864510176099352,0.21574828551256478,0.1826929052902371,0.18102434808459736,0.15623245111365003,0.08741876160759664,0.08547070257305375,0.08479189482307002,0.0846842326050535,0.08223326990298338,0.08419675014059538,0.08507728137603202,0.07600512855564946,0.0770236997497144,0.06887013503720565,0.07255052648392421,0.06794934839944537,0.06864980573275047,0.077539690436578,0.08153420063487858,0.0751683043292873,0.0658619199266207
0.20987032605061412,0.23736851088062103,0.21458527571213326,0.18213523917181515,0.17975149412903407,0.10997391462525613,0.08807379849584712,0.10692645800575486,0.08562682897496192,0.08465572621338974,0.08489700699167022,0.07826929557936364,0.07972275086635536,0.07944182195996635,0.07907994366976065,0.0744000691027402,0.07602982984353544,0.06745846081246434,0.06968468471004988,0.07502615864392603,0.06657944473722746,0.07326024301193106,0.06740193527912658
0.21020005862499005,0.23705949744123364,0.2146212769792257,0.182584350417469,0.18015808912590203,0.1549369581703193,0.10220295923023463,0.08626510683256097,0.08803752163785764,0.08548363891013944,0.0875322547045325,0.09115599285949391,0.08049023517640351,0.0731488945161788,0.07743546405075162,0.0796313830997135,0.07390406994400339,0.06968295328485292,0.07484426450250775,0.08282279361838323,0.06667847787581964,0.06656679236870136,0.0737767083693026
0.2125541612022692,0.23799229972525413,0.21670986767981068,0.1840799145524898,0.1815945307640427,0.1103427685006006,0.08783679671905552,0.08509088061873672,0.08687108823432711,0.09087443150013597,0.09045412606441551,0.08139894278188643,0.07436809436668862,0.08567013251525314,0.07263312655195205,0.07996722204568536,0.08032171889945484,0.07209199726779109,0.07244950665281256,0.0767337847607036,0.07636270983238165,0.07186385650747833,0.07557763593441
0.21013340010874923,0.23756969472416067,0.2162704361049477,0.18346355028089276,0.18055410064945235,0.17792430433154055,0.15374463426930832,0.1576739602623498,0.08982825538837629,0.08423297118384136,0.07747922981410482,0.08129123877237539,0.0797231227015146,0.0804284077125955,0.08097226325626272,0.07289052688198419,0.07245142894683622,0.06733008219498267,0.0793361636055123,0.06599292106738061,0.0802365375839296,0.06770133752248761,0.06618896312610836
0.2110624105147129,0.23608799303778888,0.21331044807508512,0.18233802444544384,0.17936478522885016,0.10866060622743665,0.08738428564237094,0.08842131762094797,0.08446815442625667,0.153336351501766,0.07724305375424934,0.08588383699666043,0.074448728341279,0.07926813121513401,0.07835587223344241,0.07589038165912637,0.06869660027054399,0.08474362845552964,0.06825177262142475,0.06392336184965247,0.06993251856998177,0.08008973646271707,0.06599762004013153
0.21060598334799666,0.23628686582534983,0.2152668507416902,0.18217320269905754,0.17993516894649605,0.15377581759212286,0.15175078493829275,0.08500396057528319,0.0999153533836548,0.08876781757850971,0.08762595389537045,0.0785944553688245,0.08260660221581638,0.08174290243749863,0.08658117473095477,0.07820486453778337,0.07686634041834646,0.07999912577204782,0.07276904576668433,0.07113055241570733,0.0687954250091321,0.06821959343047762,0.07609095473388641
0.21064803834388962,0.2373347413920449,0.21490996611143537,0.17940862075802888,0.18189429926238812,0.172784875190291,0.08826666537913844,0.09193572930850988,0.08990505892994924,0.08492503626468823,0.08372503412181032,0.08554849236221294,0.08635610267716576,0.07362096747744504,0.07385877361493594,0.0800542653658469,0.07233025033550389,0.08065527530883217,0.0716297779258736,0.07052429999442575,0.07173780569346459,0.0696635850503869,0.061840847016053316
0.20904469007901047,0.23690087846160005,0.21446982403281872,0.183346177525416,0.18178130516725857,0.15467135613192465,0.15178859631705235,0.08474057729134027,0.09966577869338046,0.08796354508495906,0.0868733337772822,0.07811228444677752,0.07636166480722341,0.08109427531897152,0.07541908046754611,0.07809163795742367,0.07584452138446872,0.07348908391097593,0.07223643640721396,0.06961908744896059,0.06531770526915662,0.06320006182088991,0.06563286255479567
0.20953222910768235,0.23633613439045012,0.21454166791379833,0.18103324201690352,0.17869236503407018,0.10966358716161051,0.08615588536088474,0.10123062686541337,0.08961779682788489,0.08813627590752936,0.08781435110233893,0.08650623165325548,0.07898025793013021,0.07907447317915896,0.07976401118813048,0.08015692078812507,0.07432396223139597,0.07585690157637387,0.06953193247486168,0.07332266883532251,0.08283004926238967,0.06777878280301308,0.06873419333360689
0.21003522331291716,0.23800069905698643,0.2169048371026448,0.18394527558433155,0.1811206486274838,0.15369655314577985,0.08756144379582172,0.08972701269900574,0.15148119694641674,0.08778191720640025,0.08057165688552777,0.08081332342880684,0.0805847449931844,0.08422710021248436,0.08424071966615759,0.07882770600937128,0.07764607235281223,0.08014072672886942,0.07144517454818307,0.0680190055212099,0.0735099626781952,0.06564779599914355,0.0666819044977463
0.21026626584435562,0.2364131356283283,0.2137477317693824,0.18128785027096372,0.17867452124606953,0.15273711054193326,0.1505118176452735,0.08938034265944592,0.09836012983157882,0.15217738236161515,0.08747380326611053,0.08114634789216366,0.08081092887242113,0.07910875123007323,0.08637473269597272,0.07777939269101934,0.0824416269420871,0.07978221183038736,0.0674540381459575,0.06616294667044995,0.0734794684212587,0.0718115135428008,0.06099455195855452
0.21149054735249528,0.2384919299801448,0.21672824319878173,0.1847335162804039,0.18252329227267555,0.1560171461859608,0.08750461173381265,0.0844370556403283,0.0873732291428628,0.08797471605072599,0.08488647702523933,0.07899340830338354,0.08014701861339282,0.08079387036816493,0.07673403134011696,0.08705351938998979,0.06771402703959759,0.07004191003025957,0.07185064564130203,0.06555076327368829,0.06256900735056731,0.062185513986922014,0.06506933163141593
0.20920197423299036,0.2374951157952013,0.21661460154925088,0.18479038695682068,0.1824727823568368,0.11138160487289633,0.17182504996934367,0.08501666165684901,0.08283654132913475,0.0852489196158724,0.08294187559952709,0.08148625232678092,0.07964089896078407,0.08038123849784905,0.08315653582207398,0.07867358346692971,0.06779700919236635,0.07181869310663476,0.0694616671603523,0.07081278619123495,0.0707389680721959,0.07106063773000915,0.06997588242354484
0.21133283706075323,0.23753468607773792,0.21590019816682857,0.18286817578976253,0.17998031637410603,0.10982083477080341,0.08630538527212168,0.10815967417528632,0.08335584640606858,0.08396575714836106,0.07815019249790743,0.0804386021765639,0.08654781666389261,0.0745863339389815,0.08516329851456712,0.07779204552152352,0.0774373876616211,0.07699574104669842,0.06397032386771637,0.06758565730404455,0.06965462871258038,0.060115808654302307,0.06487308462534061
0.21048348071409959,0.23664963208737644,0.2140323185655664,0.18195376967923263,0.17980832115161632,0.11010334993824826,0.08713600056880359,0.08432086221395821,0.08474802244466433,0.08845891028456522,0.08680587761245705,0.08720789996684662,0.08018259207344783,0.06581359355711791,0.08351083611927047,0.07879185487894297,0.07121161688647264,0.06830315219714028,0.07633047499821421,0.07615167666260247,0.06652651032413881,0.06590347339996946,0.06713993997912047
