2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.21238477351622623,0.25058913169612834,0.23977402515245816,0.19895537331201302,0.16002699686999344,0.18846056408594036,0.13889901406911756,0.1653608854688784,0.1572397752178142,0.18869930140720798,0.16283611745333132,0.14872418375257265,0.170590137023987,0.16021951866030062,0.17596441997267945,0.16804805689218386,0.1748751672713389,0.17768627241621313,0.20997492168019763,0.1640657949956012,0.20674615599138466,0.21828663664457254,0.19751945997415327,0.19156537078266372
0.21559353077617238,0.2522179255683027,0.22827628104440537,0.1829339732081569,0.1915951627569909,0.16658776343026366,0.1525561052137431,0.18367828525987792,0.13104873002054432,0.16946717235569642,0.15745070122696095,0.16614503656023413,0.1708510601832246,0.17917982206924543,0.1832765567290166,0.19371981053661375,0.18799320843166298,0.19393724326915507,0.20426641232468315,0.19290170825395805,0.21955777747213365,0.1988199698597212,0.19618066530192002,0.19687667958943256
0.1309864144090388,0.25434617716751584,0.23359704919898586,0.21618660586108862,0.2184053902311082,0.19597807494309055,0.187135787812303,0.1784286283746965,0.1480739015160271,0.16182659496557858,0.15578268349360247,0.1619658561366125,0.18004406199840742,0.12612114619357997,0.19697969894928968,0.16593532421699747,0.16805387993323956,0.13690024646856117,0.18785278138678313,0.1647108225741186,0.1938949170084312,0.20230770601618123,0.17010594208955931,0.19881536279596207
0.2162332418089763,0.20858708291465655,0.2289726811399742,0.18274040568637415,0.20458673388427773,0.21102208999593441,0.16554663931063193,0.11773982878286722,0.11752119813293496,0.1591489206194485,0.17345842365103442,0.1761507198973626,0.16607261290049546,0.17618629870231103,0.17657787636227407,0.18968807877131744,0.17938493504824807,0.18286283034532544,0.1812661503661408,0.17605650946734477,0.19070648101003115,0.20021210579661927,0.1784270060882662,0.15745035417671188
0.21614805324922173,0.24962216875483736,0.24667947227674936,0.2025914554497464,0.10401146789869017,0.12247405815314504,0.17445965687594814,0.15766185833639096,0.12780850347374978,0.1993243660923938,0.11371777076597692,0.19659836528735464,0.17514005153172787,0.15730664879213507,0.19418518963267375,0.18131368121045138,0.20638704057047993,0.1929859620114398,0.17162333037587382,0.19210824638441146,0.18849226694834156,0.2174842957415759,0.17091179435814643,0.16189162007112962
0.1397386921336764,0.25041118583676947,0.20828973015970714,0.24301256204472446,0.19691577790685316,0.1887167371251968,0.16219535841548133,0.1466298865925533,0.17638991002640309,0.1406232277345194,0.14979150632062246,0.15807234422984648,0.15951964354510328,0.16129499775816172,0.17799813035792753,0.20141584255234216,0.19407946856257982,0.15900229911147148,0.21961533862462357,0.2110986793770567,0.1994451790817313,0.18817085523464738,0.18274416075605698,0.19457164974074048
0.2152307766710882,0.2502473490859305,0.20870423297453172,0.1856161941652184,0.1489312031614896,0.18626898587016777,0.17895462717523386,0.2133059718032959,0.1612942973805024,0.1445714151832851,0.15346026172890556,0.1681257058705373,0.15107246509480893,0.20176355084054248,0.18362867176068476,0.19242577886827084,0.21296779255860201,0.19624191149284226,0.22295951702304478,0.2102971304165144,0.18760932207354342,0.20099334963046722,0.20244494587062564,0.208066609668574
0.21055900407520717,0.2527462297055733,0.20634017920109035,0.18974100356800533,0.17156268753350618,0.1864194681756892,0.154608832707013,0.16086110743311052,0.17952216174718053,0.15734997862766645,0.17148583611668677,0.1617691585464913,0.1745611700002735,0.2077709245952802,0.1720363147182943,0.16070228414814852,0.1681807163191534,0.15641262861586924,0.1739603772016198,0.19171271685325697,0.13999969693964073,0.151318304137934,0.1688813070394024,0.16533492930847676
0.21588923576308958,0.24678850259970445,0.1901733669827739,0.11534788551745583,0.18950896500383793,0.17789607087781564,0.14820541807562684,0.13813887494934737,0.13569675656001354,0.15411978351460368,0.14353037693137444,0.12246168891433977,0.11000527231284286,0.1259478292599024,0.1506475255215156,0.17155706504900692,0.1766601138559451,0.14830722966867455,0.14886045106706228,0.1725088800826128,0.16542183179473582,0.1660874597946963,0.15394724758099387,0.17098126539529582
0.26395375057474746,0.2568589520791067,0.2441571700435037,0.20315240469372275,0.2126165654182467,0.1896405747184164,0.14489459004402463,0.14208130021205137,0.16131647956735792,0.16049057353127225,0.1517670126204127,0.11735963025941178,0.1544014717208735,0.1747489170524866,0.17360273141589716,0.1870437903162469,0.180555188559451,0.1595646010890076,0.20967653865930283,0.1954121071344437,0.18821645695509776,0.20051932223068225,0.19048799435155833,0.1922758663788459
0.3912448235350335,0.24769062352723745,0.22986185097122339,0.18947595086804345,0.16092891813606447,0.15608467742467433,0.14901276713765793,0.15850165620601253,0.18847946930747317,0.14917803453017603,0.1487215501080599,0.16472131898237932,0.18277432011808883,0.1858741803335708,0.2085608996978045,0.20535289083160516,0.1848446938692448,0.15928568088282058,0.1703818149857319,0.20647636193066077,0.19417078257555836,0.2041235062108094,0.19412770111043218,0.17031529666592746
