3,4,5,6,7,8,9,10,11,12,13,14,15
-0.4993085179343653,-0.4615552005952273,-0.25855704810299723,-0.07241909631620576,-0.031378543191270925,0.10850147751705985,0.19037528654869568,0.24584410576493002,0.5810832201412446,0.608297306501403,0.6194978430411902,0.8082453310346703,0.8087540819159149
-0.502145036516446,-0.45558990678368244,-0.27146059366991054,-0.06835528621111876,0.00985374765277928,0.1141572077865722,0.18160421911438673,0.24564187056354767,0.5587261132714549,0.6081660417313224,0.6202523577291058,0.8074233358314556,0.8065201168948545
-0.4937837881552551,-0.43998274863561926,-0.23693390173684,-0.06745480759991718,0.005133749489067958,0.10057947017850422,0.17883064831251694,0.24254601240751414,0.5596514282742814,0.6073936033563847,0.6186419029280124,0.8053151615955456,0.8061542115485291
-0.4921397492876129,-0.4393404065261802,-0.2590097701363983,-0.08484241373773292,-0.01517051494297595,0.10309574999993959,0.18256094675892756,0.23587526006768025,0.5806738532204213,0.6115469020559849,0.6162705753611399,0.8073523059684146,0.8069795886514148
-0.495077017343847,-0.4614859072079361,-0.2571350349008032,-0.11697301922727145,-0.03530252222310909,0.10087651933068945,0.17923701395898806,0.24230150484962742,0.5763936722335026,0.6101115220286252,0.6160236411413349,0.8045856273489924,0.8065692995265
-0.49967962790680037,-0.469044705306261,-0.26732916832969783,-0.12059350982729823,-0.024813670552765735,0.11370449630090246,0.18216806285485515,0.24172613005153398,0.5586106358771508,0.614684974306201,0.6180681164052818,0.8040528007981976,0.8030357573502203
-0.4997752581718157,-0.45230649259661204,-0.24195519416830458,-0.07640828150243946,-0.019514965284112885,0.10073248934572983,0.17670318526288256,0.2419165195838671,0.5812867505525156,0.6099844409924422,0.619423880854,0.8044883464558489,0.8043333547729747
-0.48307717377073395,-0.4457616331449724,-0.2451481712707803,-0.07052253915219658,-0.013372444916677386,0.10198451562892957,0.19783023769899025,0.24025541063903338,0.581672609847733,0.6119030964403126,0.6181479934116736,0.8045078363943209,0.8021687373633971
-0.4894183557472778,-0.4456501834471399,-0.24353996154915303,-0.06703402861876845,0.005944313585962739,0.10054599453145127,0.1804966358067999,0.24234438185109847,0.5796151730148708,0.6106985911173168,0.6162914462188334,0.8059318435447631,0.8047248351487469
